KT_Old_Accurate	KT_New_Accurate	KF_Old_Accurate	KF_New_Accurate	UT_Old_Accurate	UT_New_Accurate	UF_Old_Accurate	UF_New_Accurate	Imp1_2	Imp2_2	Imp3_2	Imp4_2	Condition	Random	Google	Random2	StartDate	EndDate	Finished	confirmCode	IDInst	Inst_Familiarity	Imp1_1	Imp2_1	Imp3_1	Imp4_1	Plau1_1	Plau2_1	Plau3_1	Plau4_1	True1_1	True2_1	True3_1	True4_1	True5_1	True6_1	True7_1	True8_1	True9_1	True10_1	False1_1	False2_1	False3_1	False4_1	False5_1	False6_1	False7_1	False8_1	False9_1	False10_1	Age	Sex	Education	English	Zipcode	PANAS	PANAS_1	PANAS_2	PANAS_3	PANAS_4	PANAS_5	PANAS_6	PANAS_7	PANAS_8	PANAS_9	PANAS_10	PANAS_11	PANAS_12	PANAS_13	PANAS_14	PANAS_15	PANAS_16	PANAS_17	PANAS_18	PANAS_19	PANAS_20	Inst_Accuracy	Plau1_2	Plau2_2	Plau3_2	Plau4_2	True1_2	True2_2	True3_2	True4_2	True5_2	True6_2	True7_2	True8_2	True9_2	True10_2	False1_2	False2_2	False3_2	False4_2	False5_2	False6_2	False7_2	False8_2	False9_2	False10_2	Comments	Length	LocationLatitude	LocationLongitude	LocationAccuracy
5.5	4.5	1	1	3.8	3.6	3.4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	264576	1	1	 	 	5	1	 	 	4	5	 	 	 	 	 	2	4	4	1	3	 	 	 	 	 	1	3	1	1	1	34	2	5	1	78258	1	4	1	3	1	2	1	1	1	3	4	1	4	1	3	1	4	5	1	3	1	1	3	6	6	5	4	4	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	1	4	4	 	about 4 minutes maybe	29.65690613	-98.51069641	-1
6	4	1	1	3.8	4	4.6	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	887110	1	1	 	 	1	1	 	 	2	2	 	 	 	 	 	5	4	5	5	5	 	 	 	 	 	5	5	3	5	4	36	2	4	1	54304	1	4	1	1	1	3	1	1	1	4	4	1	4	1	3	1	4	5	1	3	1	1	5	3	6	6	5	4	5	2	 	5	2	5	4	3	4	2	3	2	4	4	5	4	5	5	NA	6 minutes	44.53919983	-88.05789948	-1
6	6	1	1	4	3.4	2.8	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	917214	1	1	 	 	6	6	 	 	4	1	 	 	 	 	 	4	5	6	4	3	 	 	 	 	 	1	5	4	4	3	45	1	5	1	55449	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	6	6	6	6	5	2	2	4	4	6	3	4	3	4	2	2	3	2	3	4	2	2	4	2	 	10 minutes	45.16520691	-93.18890381	-1
6	6	1	1	4.4	4.4	4	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	298008	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	3	5	3	4	2	 	 	 	 	 	2	4	2	4	4	36	2	3	1	97401	1	3	3	2	3	2	1	2	1	3	2	2	3	2	2	2	3	4	1	2	1	1	6	6	6	6	5	5	4	4	4	5	5	4	4	4	4	3	3	3	4	4	4	4	4	4	fun thank you	"about 6 minutes, decent compensation for the time & effort"	44.10270691	-123.1341019	-1
6	6	1	1	3.4	2.6	2.8	2.5	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	96087	1	1	 	 	2	3	 	 	2	4	 	 	 	 	 	4	4	2	5	5	 	 	 	 	 	2	2	2	5	4	31	2	5	1	32828	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	2	3	1	3	1	1	6	6	6	6	4	3	1	3	2	2	4	4	5	2	4	 	2	1	3	4	1	1	4	4	I think I skipped over one question by accident	five minutes ish	28.53410339	-81.16470337	-1
6	6	1	1	3.8	4	4	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	250963	1	1	 	 	4	2	 	 	2	2	 	 	 	 	 	3	4	6	5	3	 	 	 	 	 	4	4	3	4	5	42	2	5	1	79106	1	3	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	3	3	2	1	1	6	6	6	6	5	3	4	4	4	6	4	5	3	1	3	4	4	3	3	4	4	2	6	4	no	9 minutes	37.75100708	-97.8219986	-1
6	6	3.5	1	6	2.8	6	4.8	1	1	6	1	2	2	2	2	3/30/2017	3/30/2017	1	711703	1	1	 	 	6	2	 	 	6	4	 	 	 	 	 	5	5	1	4	6	 	 	 	 	 	1	4	1	6	5	35	2	6	1	36104	1	5	5	4	5	3	1	4	1	4	4	1	5	2	4	1	4	5	1	3	5	1	6	6	6	6	2	2	2	4	4	6	6	6	6	6	6	6	1	6	5	6	6	6	6	6	no	6 minutes	32.3934021	-86.32219696	-1
6	6	1	1	4.4	3	4.4	4.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	51949	1	1	 	 	6	5	 	 	5	4	 	 	 	 	 	4	3	5	3	3	 	 	 	 	 	1	4	2	3	4	29	2	3	1	96080	1	5	1	4	1	4	1	1	1	5	4	1	5	1	3	1	5	5	1	4	1	1	6	6	6	6	2	3	4	4	2	4	4	4	5	5	4	4	4	4	5	4	5	5	4	4	None	13 minutes	37.75100708	-97.8219986	-1
6	6	1	1	4.2	4.6	3	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	852107	1	1	 	 	1	2	 	 	1	2	 	 	 	 	 	4	4	5	5	4	 	 	 	 	 	2	4	1	5	2	43	2	4	1	77575	1	4	1	1	1	1	1	1	1	3	1	1	4	1	1	1	3	4	1	1	1	1	6	6	6	6	6	5	4	4	4	4	4	4	5	4	4	4	1	1	4	4	4	1	4	2	Did you spell Austin Texas wrong on purpose?	4 min	29.790802	-95.10910034	-1
6	6	1	1	4	4	5.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	633637	1	1	 	 	1	3	 	 	2	1	 	 	 	 	 	5	4	5	5	4	 	 	 	 	 	2	4	4	4	5	39	1	3	1	76934	1	5	1	3	3	4	2	1	1	3	3	1	1	2	2	1	4	5	2	4	2	1	6	6	6	6	5	4	2	4	5	6	4	5	4	1	4	5	3	4	4	5	4	6	5	6	None	15 minutes	31.51820374	-100.2997971	-1
6	6	1	1	6	4.4	3.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	967491	1	1	 	 	5	6	 	 	5	6	 	 	 	 	 	5	4	4	6	6	 	 	 	 	 	2	4	4	6	6	46	2	4	1	60623	1	4	1	2	1	2	1	1	1	3	3	1	3	1	4	1	4	3	1	2	1	1	6	6	6	6	6	5	3	4	4	6	6	6	6	6	2	4	4	2	4	4	4	4	5	2	 	6 minutes	41.88079834	-87.72319794	-1
6	6	1	1	2.8	3.4	4.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	321639	1	1	 	 	1	1	 	 	5	3	 	 	 	 	 	5	4	2	4	3	 	 	 	 	 	4	4	5	5	4	21	1	3	1	2780	1	3	4	1	1	2	1	1	1	2	1	3	2	1	1	3	2	3	2	4	1	1	6	6	6	6	4	3	2	2	6	4	3	1	3	3	4	4	4	4	4	4	4	5	4	4	 	3 minutes	42.51530457	-70.90750122	-1
6	5.5	1	1	4	3.8	4.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	835827	1	1	 	 	5	1	 	 	1	1	 	 	 	 	 	4	4	5	4	4	 	 	 	 	 	2	4	5	1	1	33	2	5	1	70301	1	3	1	3	1	4	1	1	1	1	5	1	2	1	3	1	4	2	1	2	1	1	5	6	6	6	5	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	none	10 mins	29.80279541	-90.79740143	-1
6	5	1	1	4.4	4	4.2	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	757756	1	1	 	 	4	2	 	 	1	5	 	 	 	 	 	5	4	4	5	5	 	 	 	 	 	1	4	2	5	5	38	2	2	1	53214	1	3	1	1	1	2	1	1	1	2	1	1	4	1	2	2	3	4	1	1	1	1	4	6	6	6	6	2	3	5	4	4	5	4	4	5	2	3	4	4	4	4	4	5	4	4	Thank you	About 6 minutes	33.52070618	-86.80249786	-1
5.5	5	1	1	4	3	3.2	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	710664	1	1	 	 	2	1	 	 	6	4	 	 	 	 	 	4	5	4	4	4	 	 	 	 	 	2	4	3	4	4	47	2	5	1	63367	1	4	2	1	1	2	2	2	1	3	1	1	3	2	1	2	2	2	1	2	2	1	4	6	5	6	1	4	3	2	5	4	4	4	4	4	2	4	4	4	4	4	4	1	4	3	no comments	10 minutes	38.78999329	-90.85489655	-1
6	5	1	1	3	3.6	3.6	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	735680	1	1	 	 	6	6	 	 	4	6	 	 	 	 	 	4	5	5	5	2	 	 	 	 	 	1	4	2	4	3	31	1	5	1	49508	1	4	3	1	2	1	3	1	1	1	3	1	1	1	1	3	4	1	2	1	2	1	4	6	6	6	2	4	3	4	5	3	2	4	3	3	2	4	4	4	4	4	3	4	3	4	No	5-10 minutes	42.97770691	-85.71099854	-1
3.5	3.5	1	1	3.8	3.2	3.6	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	792517	1	1	 	 	1	1	 	 	3	2	 	 	 	 	 	4	3	6	4	4	 	 	 	 	 	4	2	4	4	4	26	1	3	1	30008	1	1	1	1	 	1	1	1	1	1	1	1	3	1	1	1	2	3	1	1	1	1	6	1	6	1	1	5	3	2	5	4	4	3	5	3	4	4	3	3	3	4	3	5	4	2	 	8 minutes	33.86329651	-84.49839783	-1
6	6	1	1	4.4	3.4	4.2	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	185730	1	1	 	 	6	6	 	 	1	1	 	 	 	 	 	4	4	4	4	3	 	 	 	 	 	1	4	1	4	4	27	2	2	1	37130	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	1	1	1	1	6	6	6	6	5	1	4	3	4	6	6	3	6	1	1	5	4	1	3	3	4	4	5	5	N/A	Five minutes.	35.79820251	-86.43560028	-1
6	5	1	1	3.4	3.8	4	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	283877	1	1	 	 	5	4	 	 	5	4	 	 	 	 	 	1	1	4	2	1	 	 	 	 	 	2	1	2	4	2	31	2	6	1	87123	1	2	3	2	3	3	1	1	1	2	4	2	4	1	2	2	2	3	1	2	1	1	4	6	6	6	6	5	2	2	4	2	2	6	6	1	3	5	2	1	3	4	5	1	5	5	there were spelling errors	7 minutes	35.04429626	-106.6728973	-1
6	5.5	1	1	3.2	4	4.2	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	175447	1	1	 	 	6	6	 	 	4	5	 	 	 	 	 	1	4	4	2	1	 	 	 	 	 	4	4	1	2	4	32	2	3	1	44125	1	4	2	4	1	1	1	1	1	2	2	1	2	1	 	1	4	2	1	1	1	1	5	6	6	6	5	5	5	3	2	3	2	4	4	3	2	5	1	4	2	2	5	5	4	5	 	8 mins	41.39909363	-81.60739899	-1
5.5	5.5	1	1	4.2	4.2	4.2	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	844598	1	1	 	 	2	2	 	 	4	2	 	 	 	 	 	5	4	4	4	4	 	 	 	 	 	2	3	4	4	4	56	2	2	1	2886	1	4	1	4	1	4	1	1	1	4	4	1	4	1	4	1	4	4	1	4	1	1	5	6	5	6	5	5	3	4	4	5	5	4	4	3	4	4	2	4	4	4	4	4	4	5	 	7 minutes	41.70500183	-71.46040344	-1
6	6	1	1	4.4	3.8	4.2	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	88518	1	1	 	 	1	1	 	 	5	2	 	 	 	 	 	5	2	2	4	4	 	 	 	 	 	1	4	2	4	4	31	1	4	1	77083	1	3	1	3	1	3	1	1	1	2	3	1	1	1	3	1	3	4	1	2	1	1	6	6	6	6	5	3	4	4	3	6	4	3	5	4	4	3	3	4	4	3	5	4	4	5	no	8 minutes	29.69189453	-95.65119934	-1
5.5	5.5	1	1	2.6	3.75	4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	185945	1	1	 	 	5	2	 	 	4	4	 	 	 	 	 	4	3	4	4	4	 	 	 	 	 	3	3	4	3	4	49	2	3	1	29532	1	4	1	1	1	3	1	1	1	1	3	1	4	1	1	1	4	4	2	3	1	1	5	6	5	6	5	5	2	 	3	5	4	1	2	1	4	4	4	4	4	4	4	4	4	4	Have a great day	~10 min	34.2776947	-79.86260223	-1
6	6	1	1	5	4.2	4.4	2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	325444	1	1	 	 	6	6	 	 	2	1	 	 	 	 	 	4	5	4	2	4	 	 	 	 	 	4	5	1	4	4	45	1	5	1	48060	1	4	1	3	2	4	2	1	2	3	3	3	 	2	4	2	4	4	1	4	1	1	6	6	6	6	5	2	4	6	4	5	6	5	4	5	3	2	1	2	2	5	4	5	5	3	nope	5 minutes?	42.46510315	-82.94409943	-1
6	5.5	4.5	1	5.8	3	5.4	3.2	1	1	3	6	2	2	2	2	3/30/2017	3/30/2017	1	523128	1	1	 	 	3	6	 	 	4	2	 	 	 	 	 	4	4	3	6	5	 	 	 	 	 	4	5	3	5	4	31	1	4	1	77066	1	5	2	3	1	3	1	1	1	3	3	1	3	1	4	2	3	5	2	3	1	1	5	6	6	6	5	1	1	6	2	5	6	6	6	6	2	4	2	5	3	6	5	6	4	6	is it Austin Tx or Auston Tx for the Cotton Bowl?	"10 minutes maybe, wasn't paying attention to time"	29.77020264	-95.3628006	-1
6	5.5	1	1	4.6	4.8	3.4	2.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	603074	1	1	 	 	5	2	 	 	1	2	 	 	 	 	 	4	5	4	4	4	 	 	 	 	 	1	4	2	2	6	50	2	5	1	3301	1	3	1	2	2	2	2	1	2	1	1	2	3	1	1	1	2	3	1	3	1	1	5	6	6	6	6	4	4	5	5	5	6	5	5	2	3	4	1	1	2	1	1	5	5	5	I was a little frustrated that I was asked to rate how interesting something when I thought it was untrue. It made it a little mentally confusing. Frustrated I don't know more too.	About 10 minutes	43.53889465	-71.38639832	-1
5	6	1.5	1	3	2.6	4.4	2.2	1	1	1	2	2	2	2	2	3/30/2017	3/30/2017	1	700544	1	1	 	 	1	6	 	 	5	6	 	 	 	 	 	4	6	1	6	5	 	 	 	 	 	1	5	1	4	4	33	1	2	1	14217	1	3	1	2	1	2	1	2	1	1	2	2	3	1	2	2	4	4	2	3	1	1	6	6	4	6	2	4	4	1	2	4	4	1	5	1	1	2	3	4	1	4	5	3	5	5	I enjoyed this survey thank you	10 mins	42.97610474	-78.87270355	-1
3.5	4.5	1.5	1.5	3.4	3.4	2.6	3.2	1	2	1	2	2	2	2	2	3/30/2017	3/30/2017	1	27246	1	1	 	 	3	5	 	 	5	2	 	 	 	 	 	2	3	5	5	2	 	 	 	 	 	1	4	2	3	4	30	1	8	1	35650	1	3	2	1	1	1	 	1	2	1	2	4	1	1	2	1	1	1	1	1	1	1	4	5	5	2	3	4	3	3	4	4	3	3	4	3	3	3	4	3	3	3	3	1	3	3	 	 	34.46200562	-87.29509735	-1
6	5.5	1	1	4.8	4.4	4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	566363	1	1	 	 	5	5	 	 	1	2	 	 	 	 	 	4	4	4	4	3	 	 	 	 	 	2	4	4	4	4	39	1	4	1	63303	1	3	2	3	1	3	1	1	1	3	2	3	4	1	2	1	4	4	1	3	1	1	5	6	6	6	5	4	4	4	5	5	5	6	4	4	4	2	4	2	4	4	4	3	4	5	No	10 minutes	38.73849487	-90.54019928	-1
6	6	1	1	5.2	3.8	4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	836250	1	1	 	 	6	6	 	 	2	1	 	 	 	 	 	3	4	5	4	3	 	 	 	 	 	2	5	4	3	4	32	1	3	1	77076	1	2	1	2	1	3	1	1	1	2	2	1	3	1	1	1	2	3	1	3	1	1	6	6	6	6	6	1	4	4	4	6	4	6	4	6	3	3	3	1	6	4	1	4	5	6	not sure what the reasoning is behind it	five minutes	29.79870605	-95.41919708	-1
6	5.5	1	1	3.2	3.4	3.8	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	995144	1	1	 	 	5	5	 	 	3	5	 	 	 	 	 	2	1	4	2	2	 	 	 	 	 	1	3	1	 	2	22	2	3	1	46112	1	3	2	1	1	1	1	1	1	3	1	1	3	1	1	2	1	3	1	3	1	1	5	6	6	6	3	3	4	3	4	3	4	3	5	1	1	4	4	5	4	5	2	4	4	4	 	5 minutes	39.87249756	-86.38259888	-1
5.5	5.5	1	1	4	3	4.2	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	271156	1	1	 	 	6	4	 	 	3	4	 	 	 	 	 	2	3	2	2	2	 	 	 	 	 	1	3	4	4	3	23	2	4	1	32712	1	3	2	3	1	3	1	1	1	3	4	1	4	1	3	1	4	3	1	3	1	1	5	6	5	6	3	4	2	2	4	4	4	4	5	3	3	4	3	3	3	4	3	6	4	4	 	5 minutes	28.66529846	-81.41880035	-1
6	6	1	1	5.6	4.4	4.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	491982	1	1	 	 	3	5	 	 	5	4	 	 	 	 	 	2	4	4	4	4	 	 	 	 	 	2	4	4	3	4	66	2	6	1	85258	1	3	1	1	1	3	1	1	1	1	2	1	3	 	1	1	3	 	1	2	1	1	6	6	6	6	5	5	3	4	5	6	6	6	5	5	4	4	4	4	4	2	5	5	4	5	 	10	33.6118927	-111.8906021	-1
3.5	5.5	1.5	1	4	4	4.2	3.6	1	1	2	1	2	2	2	2	3/30/2017	3/30/2017	1	465159	1	1	 	 	6	1	 	 	5	3	 	 	 	 	 	4	6	6	5	4	 	 	 	 	 	3	5	5	2	3	53	2	3	1	3235	1	5	1	3	2	4	2	1	1	4	4	2	4	1	4	1	3	5	1	4	1	1	5	6	6	1	6	4	4	3	3	4	3	5	4	4	1	4	4	5	4	4	4	5	4	4	It was very interesting. Thank you for the opportunity.	10 minutes	43.4631958	-71.47090149	-1
6	5	1	1	3.8	4	4.2	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	58871	1	1	 	 	5	5	 	 	6	4	 	 	 	 	 	5	3	5	3	4	 	 	 	 	 	2	3	5	2	4	38	1	2	1	48442	1	2	1	2	1	2	1	1	1	2	2	1	3	1	2	1	2	3	1	2	1	1	4	6	6	6	5	4	4	3	4	5	3	3	4	4	4	4	3	4	3	4	4	6	4	3	none at this time	7 minutes	42.91960144	-83.64959717	-1
3.5	3.5	1	2	4.2	3.8	5.4	5.2	2	2	1	1	2	2	2	2	3/30/2017	3/30/2017	1	380389	1	1	 	 	4	5	 	 	2	5	 	 	 	 	 	2	4	5	4	2	 	 	 	 	 	4	5	3	5	3	23	1	5	1	15229	1	4	1	4	1	4	1	2	1	4	4	1	2	1	3	2	4	4	1	3	1	1	6	1	1	6	6	1	1	6	5	1	6	4	4	6	6	5	5	5	5	5	5	6	5	6	no	no	40.54649353	-80.05249786	-1
6	6	1	1	4.8	4.2	4.4	4.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	322438	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	4	1	6	6	2	 	 	 	 	 	6	1	1	2	1	56	2	3	1	97114	1	5	1	2	 	5	1	1	1	2	 	1	5	1	2	1	5	5	1	5	1	1	6	6	6	6	6	4	3	4	4	6	4	5	5	4	5	4	5	4	5	5	4	4	4	5	no	I wasn't timing myself...	45.10760498	-123.2324982	-1
6	6	1	1	5.6	4.2	2	1.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	644311	1	1	 	 	2	5	 	 	2	2	 	 	 	 	 	2	4	4	4	4	 	 	 	 	 	1	2	2	3	5	55	2	6	1	22306	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	4	3	1	2	1	1	6	6	6	6	6	4	3	4	4	6	6	6	4	6	1	2	1	1	3	3	1	1	4	1	No.	9:30	38.83360291	-76.87770081	-1
6	6	1	1	3.2	3.2	4.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	865079	1	1	 	 	5	6	 	 	1	2	 	 	 	 	 	5	6	5	4	5	 	 	 	 	 	4	5	4	6	4	34	1	4	1	85306	1	2	1	1	1	3	1	1	1	2	3	1	4	1	2	1	2	4	1	1	1	1	6	6	6	6	6	2	2	2	4	5	2	2	5	2	2	5	4	1	4	4	4	5	6	5	None	10 mins	33.53349304	-112.2637024	-1
5	6	1	1	4.8	3.6	3.2	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	46777	1	1	 	 	1	1	 	 	3	1	 	 	 	 	 	2	4	4	3	2	 	 	 	 	 	2	4	2	2	3	30	1	5	1	92656	1	3	1	3	1	3	1	1	1	3	3	1	3	1	3	1	3	3	1	3	1	1	6	6	4	6	6	4	1	3	4	6	4	3	5	6	2	3	3	1	4	3	3	4	2	4	fun!	10 minutes	33.6000061	-117.6719971	-1
6	5.5	1	1	2.6	3.8	3.6	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	178326	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	3	4	4	3	1	 	 	 	 	 	1	3	2	3	3	35	2	5	1	84088	1	3	1	2	1	3	1	1	1	3	3	2	4	1	3	1	3	4	1	3	1	1	5	6	6	6	5	4	4	4	2	2	4	3	3	1	4	4	4	4	4	5	4	2	3	4	 	5 MINUTES?	40.65829468	-111.9231033	-1
6	5.5	1	1	5.2	3.6	5.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	295276	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	6	6	4	2	6	 	 	 	 	 	1	4	6	1	6	23	1	3	1	20152	1	3	1	1	1	1	1	1	1	4	4	1	4	1	2	1	4	5	1	4	1	1	5	6	6	6	5	3	3	4	3	5	5	6	5	5	4	5	5	2	4	6	5	5	5	5	"no questions here. Wait, were most these facts?"	6 minutes	38.96359253	-77.61309814	-1
6	5	1	1	4	3.2	3.6	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	585018	1	1	 	 	5	2	 	 	5	5	 	 	 	 	 	4	5	5	4	4	 	 	 	 	 	4	4	5	3	4	30	1	5	1	93267	1	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	4	1	1	1	1	4	6	6	6	4	4	2	2	4	4	4	4	5	3	4	4	1	2	4	4	4	4	4	2	 	13 minutes	36.28619385	-119.0309982	-1
5.5	6	1	1	4.8	3.6	3.6	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	855792	1	1	 	 	5	3	 	 	3	4	 	 	 	 	 	4	5	2	4	4	 	 	 	 	 	2	4	3	4	5	26	1	6	1	28391	1	3	2	2	1	3	1	1	1	3	2	1	1	1	3	1	2	3	1	2	1	1	6	6	5	6	6	3	2	3	4	6	4	3	5	6	4	4	4	1	5	4	4	2	4	4	None.	6 minutes.	35.05270386	-78.87840271	-1
6	6	1	1	3.2	4	3.8	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	415171	1	1	 	 	6	6	 	 	5	6	 	 	 	 	 	3	4	5	4	3	 	 	 	 	 	1	3	1	3	4	55	2	3	1	99701	1	5	1	2	1	4	1	1	1	5	3	1	4	1	2	1	5	5	1	3	1	1	6	6	6	6	6	2	3	5	4	6	4	1	3	2	2	2	2	3	4	4	4	4	4	3	On the last round of questions my answers were not random; some of the questions I knew the answer to and most I guessed.	9	47.60620117	-122.3320999	-1
6	5.5	1	1	5.6	3.6	2.2	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	496976	1	1	 	 	5	5	 	 	3	3	 	 	 	 	 	2	4	4	3	2	 	 	 	 	 	1	2	2	4	4	67	2	6	1	66212	1	4	1	2	2	3	1	2	1	3	2	1	3	1	3	1	3	4	1	3	1	1	5	6	6	6	5	1	3	4	5	6	5	6	5	6	2	1	4	2	5	1	1	2	4	3	I was wondering how the accuarcy of statements while I was rating their interest to me.	10 minutes	38.95930481	-94.68109894	-1
6	5.5	1	1	4.8	3.4	3.8	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	592816	1	1	 	 	6	6	 	 	4	4	 	 	 	 	 	3	4	5	4	5	 	 	 	 	 	1	2	1	3	2	56	2	5	1	78233	1	5	1	2	1	3	1	1	1	3	1	1	5	1	3	1	5	5	1	2	1	1	6	5	6	6	3	4	3	3	4	6	5	4	5	4	3	3	3	2	2	4	4	3	4	4	interesting	6 minutes	29.39619446	-98.46099854	-1
6	5	1	1	4.4	4.2	3.4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	698420	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	1	1	1	1	1	 	 	 	 	 	1	4	1	1	1	40	2	4	1	30043	1	1	2	1	1	1	1	1	3	1	1	3	4	1	1	1	2	4	1	1	1	1	4	6	6	6	5	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	1	4	4	No	2-3 mins	34.08790588	-83.93720245	-1
6	5.5	1	1	4.6	4	4	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	832257	1	1	 	 	1	2	 	 	3	2	 	 	 	 	 	4	2	4	5	5	 	 	 	 	 	1	4	5	5	5	30	2	5	1	97236	1	3	2	3	1	3	1	1	1	3	1	1	3	1	1	2	3	3	4	3	 	1	5	6	6	6	5	4	4	4	3	6	4	4	6	3	2	3	5	4	4	4	4	4	4	4	Nope	5 minutes?	45.4763031	-122.6408005	-1
6	6	1	1	3.4	2.8	4	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	567324	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	2	5	2	3	4	 	 	 	 	 	1	4	4	2	5	32	1	1	1	98936	1	2	1	2	1	2	1	1	1	4	2	2	4	1	2	2	3	4	2	1	1	1	6	6	6	6	1	2	5	2	4	2	4	3	4	4	1	2	4	2	3	5	4	4	4	3	 	15 minutes	46.59820557	-120.5307999	-1
6	5.5	1	1	2.4	4	4.2	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	575473	1	1	 	 	6	4	 	 	6	6	 	 	 	 	 	2	4	2	5	2	 	 	 	 	 	1	1	5	1	5	23	2	5	1	14850	1	3	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	4	1	2	1	1	5	6	6	6	5	3	3	5	4	2	2	3	4	1	4	3	2	3	4	4	4	3	4	6	"It was an interesting survey, but I get the feeling that there is another reason for it aside from using the answers for future surveys."	Maybe about 10 minutes	43.07330322	-76.11039734	-1
6	5.5	1	1	4	3.6	4	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	608556	1	1	 	 	5	5	 	 	4	4	 	 	 	 	 	4	5	1	5	4	 	 	 	 	 	1	4	2	2	4	24	2	5	1	92084	1	2	1	2	1	3	1	1	1	1	1	1	3	1	1	2	2	3	2	1	1	1	5	6	6	6	6	3	2	2	5	5	4	3	5	3	2	4	1	1	4	3	4	5	4	4	Some of the questions had me thinking!	7 minutes	33.21940613	-117.2042007	-1
